Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Version
NSRDB,1143431,-,-,-,38.89,-77.1,0,78,-5,c,w/m2,w/m2,w/m2,3.1.1
Year,Month,Day,GHI,DNI,DHI,,,,,,,,,
2017,9,1,110.8322729,185.0523132,38.74600191,,,,,,,,,
2017,9,2,110.8107384,185.0400622,38.72946514,,,,,,,,,
2017,9,3,110.7892039,185.0278112,38.71292838,,,,,,,,,
2017,9,4,110.7676693,185.0155601,38.69639161,,,,,,,,,
2017,9,5,110.7461348,185.0033091,38.67985484,,,,,,,,,
2017,9,6,110.7246003,184.9910581,38.66331807,,,,,,,,,
2017,9,7,110.7030657,184.978807,38.64678131,,,,,,,,,
2017,9,8,110.6815312,184.966556,38.63024454,,,,,,,,,
2017,9,9,110.6599967,184.9543049,38.61370777,,,,,,,,,
2017,9,10,110.6384622,184.9420539,38.597171,,,,,,,,,
2017,9,11,110.6169276,184.9298029,38.58063424,,,,,,,,,
2017,9,12,110.5953931,184.9175518,38.56409747,,,,,,,,,
2017,9,13,110.5738586,184.9053008,38.5475607,,,,,,,,,
2017,9,14,110.552324,184.8930498,38.53102394,,,,,,,,,
2017,9,15,110.5307895,184.8807987,38.51448717,,,,,,,,,
2017,9,16,110.509255,184.8685477,38.4979504,,,,,,,,,
2017,9,17,110.4877205,184.8562967,38.48141363,,,,,,,,,
2017,9,18,110.4661859,184.8440456,38.46487687,,,,,,,,,
2017,9,19,110.4446514,184.8317946,38.4483401,,,,,,,,,
2017,9,20,110.4231169,184.8195435,38.43180333,,,,,,,,,
2017,9,21,110.4015823,184.8072925,38.41526656,,,,,,,,,
2017,9,22,110.3800478,184.7950415,38.3987298,,,,,,,,,
2017,9,23,110.3585133,184.7827904,38.38219303,,,,,,,,,
2017,9,24,110.3369788,184.7705394,38.36565626,,,,,,,,,
2017,9,25,110.3154442,184.7582884,38.34911949,,,,,,,,,
2017,9,26,110.2939097,184.7460373,38.33258273,,,,,,,,,
2017,9,27,110.2723752,184.7337863,38.31604596,,,,,,,,,
2017,9,28,110.2508406,184.7215353,38.29950919,,,,,,,,,
2017,9,29,110.2293061,184.7092842,38.28297243,,,,,,,,,
2017,9,30,110.2077716,184.6970332,38.26643566,,,,,,,,,
2017,10,1,110.1862371,184.6847821,38.24989889,,,,,,,,,
2017,10,2,110.1647025,184.6725311,38.23336212,,,,,,,,,
2017,10,3,110.143168,184.6602801,38.21682536,,,,,,,,,
2017,10,4,110.1216335,184.648029,38.20028859,,,,,,,,,
2017,10,5,110.1000989,184.635778,38.18375182,,,,,,,,,
2017,10,6,110.0785644,184.623527,38.16721505,,,,,,,,,
2017,10,7,110.0570299,184.6112759,38.15067829,,,,,,,,,
2017,10,8,110.0354954,184.5990249,38.13414152,,,,,,,,,
2017,10,9,110.0139608,184.5867739,38.11760475,,,,,,,,,
2017,10,10,109.9924263,184.5745228,38.10106798,,,,,,,,,
2017,10,11,109.9708918,184.5622718,38.08453121,,,,,,,,,
2017,10,12,109.9493572,184.5500208,38.06799444,,,,,,,,,
2017,10,13,109.9278227,184.5377697,38.05145767,,,,,,,,,
2017,10,14,109.9062882,184.5255187,38.0349209,,,,,,,,,
2017,10,15,109.8847536,184.5132677,38.01838414,,,,,,,,,
2017,10,16,109.8632191,184.5010166,38.00184737,,,,,,,,,
2017,10,17,109.8416846,184.4887656,37.9853106,,,,,,,,,
2017,10,18,109.82015,184.4765146,37.96877383,,,,,,,,,
2017,10,19,109.7986155,184.4642636,37.95223706,,,,,,,,,
2017,10,20,109.777081,184.4520125,37.93570029,,,,,,,,,
2017,10,21,109.7555465,184.4397615,37.91916352,,,,,,,,,
2017,10,22,109.7340119,184.4275105,37.90262675,,,,,,,,,
2017,10,23,109.7124774,184.4152594,37.88608998,,,,,,,,,
2017,10,24,109.6909429,184.4030084,37.86955321,,,,,,,,,
2017,10,25,109.6694083,184.3907574,37.85301644,,,,,,,,,
2017,10,26,109.6478738,184.3785063,37.83647968,,,,,,,,,
2017,10,27,109.6263393,184.3662553,37.81994291,,,,,,,,,
2017,10,28,109.6048047,184.3540043,37.80340614,,,,,,,,,
2017,10,29,109.5832702,184.3417532,37.78686937,,,,,,,,,
2017,10,30,109.5617357,184.3295022,37.7703326,,,,,,,,,
2017,10,31,109.5402012,184.3172512,37.75379583,,,,,,,,,
2017,11,1,109.5186666,184.3050002,37.73725906,,,,,,,,,
2017,11,2,109.4971321,184.2927491,37.72072229,,,,,,,,,
2017,11,3,109.4755976,184.2804981,37.70418552,,,,,,,,,
2017,11,4,109.454063,184.2682471,37.68764875,,,,,,,,,
2017,11,5,109.4325285,184.255996,37.67111198,,,,,,,,,
2017,11,6,109.410994,184.243745,37.65457522,,,,,,,,,
2017,11,7,109.3894594,184.231494,37.63803845,,,,,,,,,
2017,11,8,109.3679249,184.2192429,37.62150168,,,,,,,,,
2017,11,9,109.3463904,184.2069919,37.60496491,,,,,,,,,
2017,11,10,109.3248559,184.1947409,37.58842814,,,,,,,,,
2017,11,11,109.3033213,184.1824898,37.57189137,,,,,,,,,
2017,11,12,109.2817868,184.1702388,37.5553546,,,,,,,,,
2017,11,13,109.2602523,184.1579878,37.53881783,,,,,,,,,
2017,11,14,109.2387177,184.1457368,37.52228106,,,,,,,,,
2017,11,15,109.2171832,184.1334857,37.50574429,,,,,,,,,
2017,11,16,109.1956487,184.1212347,37.48920752,,,,,,,,,
2017,11,17,109.1741141,184.1089837,37.47267075,,,,,,,,,
2017,11,18,109.1525796,184.0967326,37.45613398,,,,,,,,,
2017,11,19,109.1310451,184.0844816,37.43959721,,,,,,,,,
2017,11,20,109.1095105,184.0722306,37.42306044,,,,,,,,,
2017,11,21,109.087976,184.0599796,37.40652367,,,,,,,,,
2017,11,22,109.0664414,184.0477285,37.3899869,,,,,,,,,
2017,11,23,109.0449069,184.0354775,37.37345013,,,,,,,,,
2017,11,24,109.0233724,184.0232265,37.35691336,,,,,,,,,
2017,11,25,109.0018378,184.0109754,37.34037659,,,,,,,,,
2017,11,26,108.9803033,183.9987244,37.32383982,,,,,,,,,
2017,11,27,108.9587688,183.9864734,37.30730305,,,,,,,,,
2017,11,28,108.9372342,183.9742223,37.29076628,,,,,,,,,
2017,11,29,108.9156997,183.9619713,37.27422951,,,,,,,,,
2017,11,30,108.8941652,183.9497203,37.25769274,,,,,,,,,
2017,12,1,108.8726306,183.9374693,37.24115597,,,,,,,,,
2017,12,2,108.8510961,183.9252182,37.2246192,,,,,,,,,
2017,12,3,108.8295616,183.9129672,37.20808243,,,,,,,,,
2017,12,4,108.808027,183.9007162,37.19154566,,,,,,,,,
2017,12,5,108.7864925,183.8884651,37.17500889,,,,,,,,,
2017,12,6,108.764958,183.8762141,37.15847212,,,,,,,,,
2017,12,7,108.7434234,183.8639631,37.14193535,,,,,,,,,
2017,12,8,108.7218889,183.8517121,37.12539858,,,,,,,,,
2017,12,9,108.7003544,183.839461,37.10886181,,,,,,,,,
