Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1131745,-,-,-,37.53,-77.46,0,49,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,
2009,1,1,0,30,0,0,0,-10,-1,1010,324,1.9000000000000001,0.12,N/A
2009,1,1,1,30,0,0,0,-11,-2,1010,327,1.8,0.12,N/A
2009,1,1,2,30,0,0,0,-11,-2,1010,328,1.5,0.12,N/A
2009,1,1,3,30,0,0,0,-11,-3,1010,325,1,0.12,N/A
2009,1,1,4,30,0,0,0,-10,-4,1010,319,0.8,0.12,N/A
2009,1,1,5,30,0,0,0,-10,-5,1010,314,0.8,0.12,N/A
2009,1,1,6,30,0,0,0,-10,-5,1010,311,0.8,0.12,N/A
2009,1,1,7,30,0,0,0,-10,-5,1010,309,0.8,0.12,N/A
2009,1,1,8,30,0,0,0,-10,-5,1020,308,0.8,0.12,N/A
2009,1,1,9,30,0,0,0,-10,-5,1020,311,0.8,0.12,N/A
2009,1,1,10,30,0,0,0,-10,-5,1020,317,0.7000000000000001,0.12,N/A
2009,1,1,11,30,0,0,0,-9,-5,1020,322,0.7000000000000001,0.12,N/A
2009,1,1,12,30,0,0,0,-9,-4,1020,329,1,0.12,N/A
2009,1,1,13,30,42,649,154,-10,-2,1020,337,1.3,0.12,N/A
2009,1,1,14,30,58,829,319,-11,-1,1020,348,1.4000000000000001,0.12,N/A
2009,1,1,15,30,64,916,448,-11,0,1020,354,1.2000000000000002,0.12,N/A
2009,1,1,16,30,68,944,521,-11,0,1020,357,1,0.12,N/A
2009,1,1,17,30,69,943,533,-11,1,1020,359,0.6000000000000001,0.12,N/A
2009,1,1,18,30,65,925,484,-11,2,1020,2,0.30000000000000004,0.12,N/A
2009,1,1,19,30,58,873,379,-11,1,1020,13,0.1,0.12,N/A
2009,1,1,20,30,47,763,231,-10,0,1020,170,0.4,0.12,N/A
2009,1,1,21,30,24,479,64,-8,-1,1020,170,0.8,0.12,N/A
2009,1,1,22,30,0,0,0,-9,-3,1020,170,0.9,0.12,N/A
2009,1,1,23,30,0,0,0,-8,-4,1020,176,0.7000000000000001,0.12,N/A
2009,1,2,0,30,0,0,0,-8,-4,1010,182,0.6000000000000001,0.12,N/A
2009,1,2,1,30,0,0,0,-8,-3,1010,183,0.6000000000000001,0.12,N/A
2009,1,2,2,30,0,0,0,-8,-3,1010,185,0.6000000000000001,0.12,N/A
2009,1,2,3,30,0,0,0,-8,-4,1010,184,0.6000000000000001,0.12,N/A
2009,1,2,4,30,0,0,0,-7,-4,1010,178,0.6000000000000001,0.12,N/A
2009,1,2,5,30,0,0,0,-7,-3,1010,176,0.7000000000000001,0.12,N/A
2009,1,2,6,30,0,0,0,-7,-3,1010,177,0.7000000000000001,0.12,N/A
2009,1,2,7,30,0,0,0,-6,-3,1010,180,0.8,0.12,N/A
2009,1,2,8,30,0,0,0,-6,-3,1010,184,0.8,0.12,N/A
2009,1,2,9,30,0,0,0,-6,-3,1010,189,0.8,0.12,N/A
2009,1,2,10,30,0,0,0,-6,-2,1010,194,0.8,0.12,N/A
2009,1,2,11,30,0,0,0,-5,-2,1010,195,0.9,0.12,N/A
2009,1,2,12,30,0,0,0,-5,-1,1010,197,1,0.12,N/A
2009,1,2,13,30,36,0,36,-5,0,1010,199,1.1,0.12,N/A
2009,1,2,14,30,129,108,163,-3,0,1010,201,1.2000000000000002,0.12,N/A
2009,1,2,15,30,183,147,245,-2,1,1010,205,1.5,0.12,N/A
2009,1,2,16,30,227,140,294,-1,3,1000,218,1.7000000000000002,0.12,N/A
2009,1,2,17,30,165,3,167,0,4,1000,224,1.8,0.12,N/A
2009,1,2,18,30,179,351,339,1,5,1000,229,1.8,0.12,N/A
2009,1,2,19,30,144,297,254,1,5,1000,230,1.4000000000000001,0.12,N/A
2009,1,2,20,30,96,115,124,2,3,1000,230,0.8,0.12,N/A
2009,1,2,21,30,30,27,32,1,1,1000,226,0.6000000000000001,0.12,N/A
2009,1,2,22,30,0,0,0,0,0,1000,222,0.6000000000000001,0.12,N/A
2009,1,2,23,30,0,0,0,0,0,1000,224,0.6000000000000001,0.12,N/A
2009,1,3,0,30,0,0,0,0,0,1000,230,0.6000000000000001,0.12,N/A
2009,1,3,1,30,0,0,0,1,1,1000,235,0.6000000000000001,0.12,N/A
2009,1,3,2,30,0,0,0,1,1,1000,240,0.6000000000000001,0.12,N/A
2009,1,3,3,30,0,0,0,1,1,1000,243,0.7000000000000001,0.12,N/A
2009,1,3,4,30,0,0,0,0,0,1000,251,0.6000000000000001,0.12,N/A
2009,1,3,5,30,0,0,0,0,0,1000,254,0.5,0.12,N/A
2009,1,3,6,30,0,0,0,0,0,1000,255,0.5,0.12,N/A
2009,1,3,7,30,0,0,0,0,0,1010,264,0.5,0.12,N/A
2009,1,3,8,30,0,0,0,0,0,1010,272,0.4,0.12,N/A
2009,1,3,9,30,0,0,0,0,0,1010,290,0.30000000000000004,0.12,N/A
2009,1,3,10,30,0,0,0,0,0,1010,315,0.30000000000000004,0.12,N/A
2009,1,3,11,30,0,0,0,0,0,1010,345,0.4,0.12,N/A
2009,1,3,12,30,0,0,0,0,0,1010,11,0.5,0.12,N/A
2009,1,3,13,30,49,506,136,0,2,1010,25,0.6000000000000001,0.12,N/A
2009,1,3,14,30,66,725,295,0,4,1010,35,0.6000000000000001,0.12,N/A
2009,1,3,15,30,72,834,423,-1,7,1010,43,0.6000000000000001,0.12,N/A
2009,1,3,16,30,76,872,497,-2,8,1010,29,0.5,0.12,N/A
2009,1,3,17,30,77,878,511,-2,9,1010,359,0.4,0.12,N/A
2009,1,3,18,30,71,866,466,-1,10,1010,338,0.30000000000000004,0.12,N/A
2009,1,3,19,30,63,811,365,-1,9,1010,332,0.2,0.12,N/A
2009,1,3,20,30,51,689,220,0,8,1010,356,0.4,0.12,N/A
2009,1,3,21,30,26,394,60,0,6,1010,59,0.8,0.12,N/A
2009,1,3,22,30,0,0,0,-1,4,1010,96,1,0.12,N/A
2009,1,3,23,30,0,0,0,-1,2,1010,116,1,0.12,N/A
2009,1,4,0,30,0,0,0,-1,0,1010,129,0.9,0.12,N/A
2009,1,4,1,30,0,0,0,-1,0,1010,139,0.8,0.12,N/A
2009,1,4,2,30,0,0,0,0,0,1010,144,0.7000000000000001,0.12,N/A
2009,1,4,3,30,0,0,0,0,0,1010,142,0.7000000000000001,0.12,N/A
2009,1,4,4,30,0,0,0,0,0,1010,136,0.8,0.12,N/A
2009,1,4,5,30,0,0,0,0,0,1010,122,0.8,0.12,N/A
2009,1,4,6,30,0,0,0,0,0,1010,112,0.8,0.12,N/A
2009,1,4,7,30,0,0,0,-1,-1,1010,112,0.8,0.12,N/A
2009,1,4,8,30,0,0,0,-1,-1,1010,130,0.8,0.12,N/A
2009,1,4,9,30,0,0,0,-1,-1,1010,137,0.7000000000000001,0.12,N/A
2009,1,4,10,30,0,0,0,-1,0,1010,125,0.5,0.12,N/A
2009,1,4,11,30,0,0,0,0,0,1010,132,0.4,0.12,N/A
2009,1,4,12,30,0,0,0,0,0,1010,141,0.30000000000000004,0.12,N/A
2009,1,4,13,30,40,0,40,0,1,1010,167,0.30000000000000004,0.12,N/A
2009,1,4,14,30,119,20,125,0,3,1010,179,0.4,0.12,N/A
2009,1,4,15,30,184,141,243,0,5,1010,198,0.6000000000000001,0.12,N/A
2009,1,4,16,30,211,234,325,2,6,1010,203,0.7000000000000001,0.12,N/A
2009,1,4,17,30,208,49,232,3,7,1010,196,0.7000000000000001,0.12,N/A
2009,1,4,18,30,188,43,208,4,8,1010,199,0.8,0.12,N/A
2009,1,4,19,30,122,0,122,4,9,1010,208,0.7000000000000001,0.12,N/A
2009,1,4,20,30,98,191,146,5,7,1010,209,0.6000000000000001,0.12,N/A
2009,1,4,21,30,32,86,40,4,5,1010,201,0.7000000000000001,0.12,N/A
2009,1,4,22,30,0,0,0,2,3,1010,197,0.7000000000000001,0.12,N/A
2009,1,4,23,30,0,0,0,2,3,1010,198,0.6000000000000001,0.12,N/A
2009,1,5,0,30,0,0,0,2,3,1010,201,0.6000000000000001,0.12,N/A
2009,1,5,1,30,0,0,0,4,4,1010,206,0.6000000000000001,0.12,N/A
2009,1,5,2,30,0,0,0,4,4,1010,216,0.5,0.12,N/A
2009,1,5,3,30,0,0,0,4,5,1010,219,0.4,0.12,N/A
2009,1,5,4,30,0,0,0,4,5,1010,212,0.4,0.12,N/A
2009,1,5,5,30,0,0,0,4,5,1010,216,0.4,0.12,N/A
2009,1,5,6,30,0,0,0,4,5,1010,219,0.4,0.12,N/A
2009,1,5,7,30,0,0,0,4,5,1010,218,0.4,0.12,N/A
2009,1,5,8,30,0,0,0,4,5,1010,235,0.4,0.12,N/A
2009,1,5,9,30,0,0,0,4,5,1010,246,0.30000000000000004,0.12,N/A
2009,1,5,10,30,0,0,0,4,5,1010,263,0.30000000000000004,0.12,N/A
2009,1,5,11,30,0,0,0,4,5,1010,284,0.30000000000000004,0.12,N/A
2009,1,5,12,30,0,0,0,4,5,1010,300,0.4,0.12,N/A
2009,1,5,13,30,64,133,87,5,6,1010,314,0.6000000000000001,0.12,N/A
2009,1,5,14,30,119,286,210,6,8,1010,324,0.6000000000000001,0.12,N/A
2009,1,5,15,30,37,0,37,7,11,1010,326,0.8,0.12,N/A
2009,1,5,16,30,126,0,126,7,12,1010,326,0.9,0.12,N/A
2009,1,5,17,30,184,15,192,7,13,1010,328,0.8,0.12,N/A
2009,1,5,18,30,178,24,190,7,12,1000,334,0.7000000000000001,0.12,N/A
2009,1,5,19,30,149,35,162,7,11,1000,354,0.6000000000000001,0.12,N/A
2009,1,5,20,30,44,0,44,8,10,1000,21,0.5,0.12,N/A
2009,1,5,21,30,12,0,12,8,8,1000,40,0.5,0.12,N/A
2009,1,5,22,30,0,0,0,7,7,1000,49,0.5,0.12,N/A
2009,1,5,23,30,0,0,0,6,6,1010,38,0.7000000000000001,0.12,N/A
2009,1,6,0,30,0,0,0,6,6,1010,36,0.9,0.12,N/A
2009,1,6,1,30,0,0,0,5,6,1010,41,0.8,0.12,N/A
2009,1,6,2,30,0,0,0,4,5,1010,42,0.7000000000000001,0.12,N/A
2009,1,6,3,30,0,0,0,4,5,1010,44,0.6000000000000001,0.12,N/A
2009,1,6,4,30,0,0,0,4,5,1010,44,0.6000000000000001,0.12,N/A
2009,1,6,5,30,0,0,0,4,4,1000,46,0.7000000000000001,0.12,N/A
2009,1,6,6,30,0,0,0,2,4,1000,38,0.9,0.12,N/A
2009,1,6,7,30,0,0,0,2,3,1010,39,1,0.12,N/A
2009,1,6,8,30,0,0,0,2,2,1000,42,1.1,0.12,N/A
2009,1,6,9,30,0,0,0,1,2,1000,47,1.1,0.12,N/A
2009,1,6,10,30,0,0,0,1,1,1000,46,0.9,0.12,N/A
2009,1,6,11,30,0,0,0,0,1,1010,48,0.8,0.12,N/A
2009,1,6,12,30,0,0,0,0,1,1000,69,0.9,0.12,N/A
2009,1,6,13,30,33,0,33,0,1,1000,72,1,0.12,N/A
2009,1,6,14,30,17,0,17,1,2,1000,73,1,0.12,N/A
2009,1,6,15,30,86,0,86,1,2,1000,64,0.9,0.12,N/A
2009,1,6,16,30,70,0,70,1,3,1000,56,0.9,0.12,N/A
2009,1,6,17,30,73,0,73,2,3,1000,58,1,0.12,N/A
2009,1,6,18,30,107,0,107,2,3,1000,59,0.9,0.12,N/A
2009,1,6,19,30,15,0,15,2,3,1000,55,0.9,0.12,N/A
2009,1,6,20,30,81,0,81,2,2,1000,34,0.9,0.12,N/A
2009,1,6,21,30,21,0,21,1,2,1000,34,0.8,0.12,N/A
2009,1,6,22,30,0,0,0,1,1,1000,46,0.7000000000000001,0.12,N/A
2009,1,6,23,30,0,0,0,1,1,1000,47,0.7000000000000001,0.12,N/A
2009,1,7,0,30,0,0,0,1,1,1000,79,0.7000000000000001,0.12,N/A
2009,1,7,1,30,0,0,0,1,1,1000,120,0.7000000000000001,0.12,N/A
2009,1,7,2,30,0,0,0,1,1,1000,149,0.6000000000000001,0.12,N/A
2009,1,7,3,30,0,0,0,1,2,1000,180,0.6000000000000001,0.12,N/A
2009,1,7,4,30,0,0,0,2,2,990,211,0.5,0.12,N/A
2009,1,7,5,30,0,0,0,2,2,990,205,0.5,0.12,N/A
2009,1,7,6,30,0,0,0,4,4,990,196,0.6000000000000001,0.12,N/A
2009,1,7,7,30,0,0,0,6,6,990,189,0.8,0.12,N/A
2009,1,7,8,30,0,0,0,8,9,990,188,1.2000000000000002,0.12,N/A
2009,1,7,9,30,0,0,0,9,10,990,191,1.6,0.12,N/A
2009,1,7,10,30,0,0,0,11,11,980,190,1.9000000000000001,0.12,N/A
2009,1,7,11,30,0,0,0,13,13,980,190,2.3000000000000003,0.12,N/A
2009,1,7,12,30,0,0,0,14,14,980,191,2.6,0.12,N/A
2009,1,7,13,30,7,0,7,15,15,980,197,2.4000000000000004,0.12,N/A
2009,1,7,14,30,12,0,12,14,14,980,221,2,0.12,N/A
2009,1,7,15,30,42,0,42,13,13,980,260,1.5,0.12,N/A
2009,1,7,16,30,107,0,107,12,13,980,272,1.2000000000000002,0.12,N/A
2009,1,7,17,30,227,117,287,11,15,980,219,1.6,0.12,N/A
2009,1,7,18,30,20,0,20,12,16,980,221,2.1,0.12,N/A
2009,1,7,19,30,166,172,232,11,15,980,224,2.2,0.12,N/A
2009,1,7,20,30,104,97,129,10,14,980,222,1.9000000000000001,0.12,N/A
2009,1,7,21,30,34,35,38,9,12,980,220,1.6,0.12,N/A
2009,1,7,22,30,0,0,0,8,10,980,222,1.8,0.12,N/A
2009,1,7,23,30,0,0,0,8,9,980,238,2.2,0.12,N/A
2009,1,8,0,30,0,0,0,7,8,980,264,2.3000000000000003,0.12,N/A
2009,1,8,1,30,0,0,0,3,6,990,269,2.2,0.12,N/A
2009,1,8,2,30,0,0,0,0,4,990,260,1.9000000000000001,0.12,N/A
2009,1,8,3,30,0,0,0,0,3,990,253,1.6,0.12,N/A
2009,1,8,4,30,0,0,0,0,3,990,250,1.4000000000000001,0.12,N/A
2009,1,8,5,30,0,0,0,0,3,990,248,1.4000000000000001,0.12,N/A
2009,1,8,6,30,0,0,0,0,3,990,249,1.4000000000000001,0.12,N/A
2009,1,8,7,30,0,0,0,0,2,990,250,1.2000000000000002,0.12,N/A
2009,1,8,8,30,0,0,0,-1,1,990,249,1.1,0.12,N/A
2009,1,8,9,30,0,0,0,-1,1,990,245,0.9,0.12,N/A
2009,1,8,10,30,0,0,0,-1,0,990,241,0.9,0.12,N/A
2009,1,8,11,30,0,0,0,-1,0,990,236,0.8,0.12,N/A
2009,1,8,12,30,0,0,0,-1,1,990,228,0.9,0.12,N/A
2009,1,8,13,30,28,0,28,0,3,990,219,1.4000000000000001,0.12,N/A
2009,1,8,14,30,78,686,296,0,6,990,228,1.8,0.12,N/A
2009,1,8,15,30,79,821,430,0,7,990,241,2,0.12,N/A
2009,1,8,16,30,163,512,414,0,8,990,253,2.1,0.12,N/A
2009,1,8,17,30,215,56,243,0,8,990,264,2.1,0.12,N/A
2009,1,8,18,30,83,854,483,0,7,990,274,2,0.12,N/A
2009,1,8,19,30,76,798,383,-1,6,990,284,1.8,0.12,N/A
2009,1,8,20,30,58,703,240,-1,5,990,293,1.3,0.12,N/A
2009,1,8,21,30,30,458,76,-1,3,1000,300,0.9,0.12,N/A
2009,1,8,22,30,0,0,0,-2,1,1000,305,0.8,0.12,N/A
2009,1,8,23,30,0,0,0,-2,0,1000,309,0.8,0.12,N/A
2009,1,9,0,30,0,0,0,-2,0,1000,311,0.8,0.12,N/A
2009,1,9,1,30,0,0,0,-3,0,1000,311,0.8,0.12,N/A
2009,1,9,2,30,0,0,0,-4,0,1000,312,0.7000000000000001,0.12,N/A
2009,1,9,3,30,0,0,0,-5,-1,1000,310,0.6000000000000001,0.12,N/A
2009,1,9,4,30,0,0,0,-5,-2,1000,305,0.6000000000000001,0.12,N/A
2009,1,9,5,30,0,0,0,-5,-2,1000,307,0.7000000000000001,0.12,N/A
2009,1,9,6,30,0,0,0,-5,-3,1000,310,0.6000000000000001,0.12,N/A
2009,1,9,7,30,0,0,0,-5,-3,1010,305,0.5,0.12,N/A
2009,1,9,8,30,0,0,0,-5,-4,1010,292,0.5,0.12,N/A
2009,1,9,9,30,0,0,0,-5,-4,1010,279,0.5,0.12,N/A
2009,1,9,10,30,0,0,0,-5,-4,1010,267,0.5,0.12,N/A
2009,1,9,11,30,0,0,0,-5,-4,1010,260,0.6000000000000001,0.12,N/A
2009,1,9,12,30,0,0,0,-5,-3,1010,256,0.7000000000000001,0.12,N/A
2009,1,9,13,30,46,593,149,-5,0,1010,251,1,0.12,N/A
2009,1,9,14,30,63,782,314,-6,1,1010,272,1.2000000000000002,0.12,N/A
2009,1,9,15,30,70,872,444,-7,2,1010,276,1.2000000000000002,0.12,N/A
2009,1,9,16,30,74,908,521,-7,3,1010,272,1.2000000000000002,0.12,N/A
2009,1,9,17,30,75,912,536,-6,4,1010,272,1.1,0.12,N/A
2009,1,9,18,30,71,890,490,-6,5,1010,275,1,0.12,N/A
2009,1,9,19,30,66,829,387,-6,5,1010,281,0.8,0.12,N/A
2009,1,9,20,30,57,695,239,-4,4,1010,283,0.6000000000000001,0.12,N/A
2009,1,9,21,30,34,384,73,-2,2,1010,277,0.6000000000000001,0.12,N/A
2009,1,9,22,30,0,0,0,-5,1,1010,245,0.8,0.12,N/A
2009,1,9,23,30,0,0,0,-5,0,1010,206,0.9,0.12,N/A
2009,1,10,0,30,0,0,0,-5,0,1010,195,1,0.12,N/A
2009,1,10,1,30,0,0,0,-4,0,1010,196,0.9,0.12,N/A
2009,1,10,2,30,0,0,0,-4,-1,1010,201,0.7000000000000001,0.12,N/A
2009,1,10,3,30,0,0,0,-4,-1,1010,203,0.7000000000000001,0.12,N/A
2009,1,10,4,30,0,0,0,-4,-2,1010,199,0.6000000000000001,0.12,N/A
2009,1,10,5,30,0,0,0,-4,-2,1010,193,0.5,0.12,N/A
2009,1,10,6,30,0,0,0,-4,-2,1010,187,0.5,0.12,N/A
2009,1,10,7,30,0,0,0,-3,-2,1010,180,0.5,0.12,N/A
2009,1,10,8,30,0,0,0,-3,-2,1010,173,0.4,0.12,N/A
2009,1,10,9,30,0,0,0,-3,-2,1010,169,0.4,0.12,N/A
2009,1,10,10,30,0,0,0,-3,-2,1010,170,0.5,0.12,N/A
2009,1,10,11,30,0,0,0,-2,-2,1010,173,0.5,0.12,N/A
2009,1,10,12,30,0,0,0,-2,-1,1010,177,0.7000000000000001,0.12,N/A
2009,1,10,13,30,43,568,143,-1,1,1010,183,0.8,0.12,N/A
2009,1,10,14,30,61,752,302,0,3,1010,185,1,0.12,N/A
2009,1,10,15,30,68,840,429,0,6,1010,199,1.4000000000000001,0.12,N/A
2009,1,10,16,30,74,874,505,1,9,1010,204,1.6,0.12,N/A
2009,1,10,17,30,76,875,521,2,10,1010,206,1.7000000000000002,0.12,N/A
2009,1,10,18,30,76,844,475,3,11,1010,206,1.6,0.12,N/A
2009,1,10,19,30,151,24,161,4,11,1000,198,1.5,0.12,N/A
2009,1,10,20,30,8,0,8,5,10,1000,189,1.1,0.12,N/A
2009,1,10,21,30,32,0,32,6,8,1000,194,0.9,0.12,N/A
2009,1,10,22,30,0,0,0,6,8,1000,202,1,0.12,N/A
2009,1,10,23,30,0,0,0,8,9,1000,204,1.3,0.12,N/A
2009,1,11,0,30,0,0,0,8,9,1000,206,1.3,0.12,N/A
2009,1,11,1,30,0,0,0,8,9,1000,213,1,0.12,N/A
2009,1,11,2,30,0,0,0,8,9,1000,226,0.9,0.12,N/A
2009,1,11,3,30,0,0,0,8,9,1000,236,1,0.12,N/A
2009,1,11,4,30,0,0,0,8,9,1000,226,1.2000000000000002,0.12,N/A
2009,1,11,5,30,0,0,0,8,9,1000,218,1.3,0.12,N/A
2009,1,11,6,30,0,0,0,8,9,1000,223,1.1,0.12,N/A
2009,1,11,7,30,0,0,0,8,8,1000,230,0.8,0.12,N/A
2009,1,11,8,30,0,0,0,8,8,1000,232,0.6000000000000001,0.12,N/A
2009,1,11,9,30,0,0,0,7,7,1000,250,0.6000000000000001,0.12,N/A
2009,1,11,10,30,0,0,0,7,7,1000,276,0.6000000000000001,0.12,N/A
2009,1,11,11,30,0,0,0,6,6,1000,301,0.7000000000000001,0.12,N/A
2009,1,11,12,30,0,0,0,5,6,1000,316,0.8,0.12,N/A
2009,1,11,13,30,63,19,67,4,6,1000,330,1,0.12,N/A
2009,1,11,14,30,80,699,305,3,6,1000,342,1.3,0.12,N/A
2009,1,11,15,30,166,356,320,1,6,1000,353,1.5,0.12,N/A
2009,1,11,16,30,169,497,415,0,6,1000,358,1.5,0.12,N/A
2009,1,11,17,30,185,459,419,0,6,1000,1,1.4000000000000001,0.12,N/A
2009,1,11,18,30,179,407,373,-1,5,1000,3,1.2000000000000002,0.12,N/A
2009,1,11,19,30,154,310,276,-1,5,1000,5,1,0.12,N/A
2009,1,11,20,30,106,72,126,0,4,1000,11,0.7000000000000001,0.12,N/A
2009,1,11,21,30,41,74,50,0,2,1000,23,0.5,0.12,N/A
2009,1,11,22,30,0,0,0,0,2,1010,32,0.5,0.12,N/A
2009,1,11,23,30,0,0,0,0,1,1010,37,0.5,0.12,N/A
2009,1,12,0,30,0,0,0,0,1,1010,37,0.5,0.12,N/A
2009,1,12,1,30,0,0,0,0,0,1010,35,0.5,0.12,N/A
2009,1,12,2,30,0,0,0,0,0,1010,30,0.6000000000000001,0.12,N/A
2009,1,12,3,30,0,0,0,-1,0,1010,23,0.6000000000000001,0.12,N/A
2009,1,12,4,30,0,0,0,-2,0,1010,18,0.6000000000000001,0.12,N/A
2009,1,12,5,30,0,0,0,-2,0,1010,13,0.5,0.12,N/A
2009,1,12,6,30,0,0,0,-3,-1,1010,7,0.4,0.12,N/A
2009,1,12,7,30,0,0,0,-3,-2,1010,2,0.4,0.12,N/A
2009,1,12,8,30,0,0,0,-4,-3,1010,357,0.4,0.12,N/A
2009,1,12,9,30,0,0,0,-4,-4,1010,357,0.5,0.12,N/A
2009,1,12,10,30,0,0,0,-4,-3,1010,358,0.6000000000000001,0.12,N/A
2009,1,12,11,30,0,0,0,-4,-3,1010,349,0.5,0.12,N/A
2009,1,12,12,30,0,0,0,-4,-2,1010,319,0.30000000000000004,0.12,N/A
2009,1,12,13,30,57,497,145,-3,0,1010,289,0.4,0.12,N/A
2009,1,12,14,30,81,705,310,-4,3,1010,318,0.7000000000000001,0.12,N/A
2009,1,12,15,30,91,812,443,-4,4,1010,326,0.8,0.12,N/A
2009,1,12,16,30,128,637,446,-4,5,1010,325,0.6000000000000001,0.12,N/A
2009,1,12,17,30,98,863,541,-4,6,1010,314,0.5,0.12,N/A
2009,1,12,18,30,156,512,402,-3,6,1010,312,0.30000000000000004,0.12,N/A
2009,1,12,19,30,85,787,396,-3,6,1010,336,0.2,0.12,N/A
2009,1,12,20,30,69,665,249,-3,5,1010,109,0.4,0.12,N/A
2009,1,12,21,30,38,393,82,-1,2,1010,120,0.7000000000000001,0.12,N/A
2009,1,12,22,30,0,0,0,-2,0,1010,125,0.8,0.12,N/A
2009,1,12,23,30,0,0,0,-2,0,1010,137,0.6000000000000001,0.12,N/A
2009,1,13,0,30,0,0,0,-2,0,1010,148,0.6000000000000001,0.12,N/A
2009,1,13,1,30,0,0,0,-1,0,1010,155,0.6000000000000001,0.12,N/A
2009,1,13,2,30,0,0,0,-1,0,1010,161,0.6000000000000001,0.12,N/A
2009,1,13,3,30,0,0,0,-1,-1,1010,166,0.6000000000000001,0.12,N/A
2009,1,13,4,30,0,0,0,-2,-2,1010,164,0.6000000000000001,0.12,N/A
2009,1,13,5,30,0,0,0,-2,-2,1010,164,0.6000000000000001,0.12,N/A
2009,1,13,6,30,0,0,0,-2,-2,1010,162,0.6000000000000001,0.12,N/A
2009,1,13,7,30,0,0,0,-2,-2,1010,161,0.5,0.12,N/A
2009,1,13,8,30,0,0,0,-2,-2,1010,160,0.5,0.12,N/A
2009,1,13,9,30,0,0,0,-2,-2,1010,159,0.5,0.12,N/A
2009,1,13,10,30,0,0,0,-2,-2,1010,153,0.5,0.12,N/A
2009,1,13,11,30,0,0,0,-2,-2,1010,152,0.5,0.12,N/A
2009,1,13,12,30,0,0,0,-2,-1,1010,153,0.5,0.12,N/A
2009,1,13,13,30,63,13,66,-2,0,1010,154,0.5,0.12,N/A
2009,1,13,14,30,83,0,83,-1,0,1010,157,0.2,0.12,N/A
2009,1,13,15,30,160,13,166,-1,1,1010,188,0.1,0.12,N/A
2009,1,13,16,30,198,28,212,-1,2,1010,294,0.30000000000000004,0.12,N/A
2009,1,13,17,30,167,2,168,0,2,1000,299,0.4,0.12,N/A
2009,1,13,18,30,165,5,168,0,3,1000,297,0.4,0.12,N/A
2009,1,13,19,30,121,0,121,0,2,1000,287,0.30000000000000004,0.12,N/A
2009,1,13,20,30,86,0,86,1,1,1000,283,0.30000000000000004,0.12,N/A
2009,1,13,21,30,29,0,29,0,0,1000,267,0.5,0.12,N/A
2009,1,13,22,30,0,0,0,0,0,1000,257,0.5,0.12,N/A
2009,1,13,23,30,0,0,0,0,0,1000,258,0.6000000000000001,0.12,N/A
2009,1,14,0,30,0,0,0,0,0,1000,263,0.6000000000000001,0.12,N/A
2009,1,14,1,30,0,0,0,0,0,1000,272,0.8,0.12,N/A
2009,1,14,2,30,0,0,0,0,1,1000,293,0.9,0.12,N/A
2009,1,14,3,30,0,0,0,0,0,1000,309,0.9,0.12,N/A
2009,1,14,4,30,0,0,0,0,0,1000,311,0.9,0.12,N/A
2009,1,14,5,30,0,0,0,-2,0,1000,308,0.8,0.12,N/A
2009,1,14,6,30,0,0,0,-3,-1,1000,310,0.8,0.12,N/A
2009,1,14,7,30,0,0,0,-4,-2,1010,314,0.8,0.12,N/A
2009,1,14,8,30,0,0,0,-5,-2,1010,319,0.8,0.12,N/A
2009,1,14,9,30,0,0,0,-6,-3,1010,324,0.8,0.12,N/A
2009,1,14,10,30,0,0,0,-7,-3,1010,333,0.7000000000000001,0.12,N/A
2009,1,14,11,30,0,0,0,-8,-4,1010,341,0.7000000000000001,0.12,N/A
2009,1,14,12,30,0,0,0,-9,-3,1010,346,0.9,0.12,N/A
2009,1,14,13,30,42,673,163,-10,-2,1010,349,1.1,0.12,N/A
2009,1,14,14,30,57,841,332,-12,-1,1010,341,1,0.12,N/A
2009,1,14,15,30,62,922,465,-12,0,1010,332,0.8,0.12,N/A
2009,1,14,16,30,65,951,543,-12,0,1010,320,0.5,0.12,N/A
2009,1,14,17,30,67,951,560,-12,1,1010,280,0.4,0.12,N/A
2009,1,14,18,30,70,917,514,-12,2,1010,228,0.6000000000000001,0.12,N/A
2009,1,14,19,30,66,857,411,-11,2,1010,208,0.7000000000000001,0.12,N/A
2009,1,14,20,30,56,742,262,-9,1,1010,197,0.6000000000000001,0.12,N/A
2009,1,14,21,30,34,486,92,-5,-1,1010,181,0.5,0.12,N/A
2009,1,14,22,30,0,0,0,-6,-3,1010,176,0.6000000000000001,0.12,N/A
2009,1,14,23,30,0,0,0,-6,-2,1010,180,0.7000000000000001,0.12,N/A
2009,1,15,0,30,0,0,0,-6,-1,1010,183,0.8,0.12,N/A
2009,1,15,1,30,0,0,0,-5,-1,1010,188,0.8,0.12,N/A
2009,1,15,2,30,0,0,0,-5,-2,1010,191,0.7000000000000001,0.12,N/A
